contentid,relaAcdntRiskMtr,acmpyTypeCd,relaPosesFclty,relaFrnshPrdlst,etcAcmpyInfo,relaPurcPrdlst,acmpyPsblCpam,relaRntlPrdlst,acmpyNeedMtr
2913870,,일부구역 동반가능,,"식기 및 물그릇, 배변판+패드","펫룸 객실 구비물품 : 식기 및 물그릇, 배변판+패드\n 객실 내 침구 비품 등 설비 등을 파손 또는 심하게 오염시킨 경우 별도 수리비 부과 가능 (체크인시, 카드 오픈 또는 현금 보증 요청)\n 반려동물 동반 고객은 반드시 펫룸 객실 예약",,반려동물 (10kg 이하)\n 객실당 1마리/ 최대 2마리\n 입장불가: 기본 예방접종 하지 않은 반려동물,,
2913878,"방문객에게 항시 개방되어 있으므로 반려견 동반시 보호자의 안전사고 주의필요, 이용방법 및 규칙 비치",일부구역 동반가능,산책로,,배변봉투 지참,,대형견(25kg이상)까지 가능,,목줄 착용
2913879,,일부구역 동반가능,주차장,,"반려견 인식표 및 리드 줄, 입마개 필수입니다.반려견 배변 시 보호자가 배변봉투, 물티슈 등 지참 후 즉시 처리하여야 합니다.* 반려견 동반 운영정책은 현지 사정에 따라 변동될 수 있습니다.",,,,
2913881,놀이터 내 물림사고 등에 대한 책임은 보호자에게 있으며 쉼터 내 주의사항을 어길 시 퇴장조치 될 수 있음,전구역 동반가능,"반려견 운동장(중소형견장/ 대형견장), 어질리티, 배변수거함, 파고라 및 벤치, 주차장 및 화장실(반려견 쉼터 외), 식수대 등",,"동물등록제에 의해 등록이 된 반려견과 함께 13세 이상 보호자가 입장하여 반려견을 직접 관리해야함 \n 13세 미만 어린이는 성인보호자와 반려견이 함께 입장해야 하며, 동반 입장한 어린이 및 영유아는 안전사고의 위험우려가 크므로 책임하에 특별한 보호관리가 필요함 \n 놀이터 출입 시 반드시 목줄 착용과 배변 봉투를 지참해야 함(놀이터 실내에서는 목출 미착용 후 이용 가능) \n 다른 반려견과 마찰이 발생하지 않도록 관리에 만전을 기하여야 함 \n 놀이터 내에서는 흡연과 음식물 반입 금지, 위협을 주는 고성방가 등 불쾌한 행동을 삼가할 것",,"반려동물 등록제 시행에 따라 동물등록을 완료한 반려견(반드시 보호자와 함께 입장)\n 입장불가 : 동물보호법에 명시된 맹견류(도사견과 그 믹스견, 아메리칸 핏볼, 테리어와 그 믹스견, 아메리칸 스태퍼드셔테리어와 그 믹스견, 스태퍼드셔 불 테리어와 그 믹스견, 로트와일러와 그 믹스견), 기타 사람을 공격하여 상해를 입힐 가능성이 높은 견, 질병이 있는 견, 동물 등록하지 않은 견, 발정이 있는 견",,목줄 착용
2913890,,일부구역 동반가능,해수욕장,,"반려견 인식표 및 리드 줄, 입마개 필수입니다.반려견 배변 시 보호자가 배변봉투, 물티슈 등 지참 후 즉시 처리하여야 합니다.* 반려견 동반 운영정책은 현지 사정에 따라 변동될 수 있습니다.",,,,
2913902,,일부구역 동반가능,샤워장탈의실식수대야영장화장실,,"해수욕장 개장 기간에는 반려견 동반이 제한될 수 있습니다.반려견 인식표 및 리드 줄, 입마개 필수입니다.반려견 배변 시 보호자가 배변봉투, 물티슈 등 지참 후 즉시 처리하여야 합니다.* 반려견 동반 운영정책은 현지 사정에 따라 변동될 수 있습니다.",,,,
2913903,,일부구역 동반가능,스카이워크,,"반려견 인식표 및 리드 줄, 입마개 필수입니다.반려견 배변 시 보호자가 배변봉투, 물티슈 등 지참 후 즉시 처리하여야 합니다.* 반려견 동반 운영정책은 현지 사정에 따라 변동될 수 있습니다.",,,,
2913906,,일부구역 동반가능,스카이워크,,"반려견 인식표 및 리드 줄, 입마개 필수입니다.반려견 배변 시 보호자가 배변봉투, 물티슈 등 지참 후 즉시 처리하여야 합니다.* 반려견 동반 운영정책은 현지 사정에 따라 변동될 수 있습니다.",,,,
2913909,이용방법 및 규칙 비치,전구역 동반가능,"펜스,안전문,운동장,놀이기구",배변봉투,대형견 가능 (25kg이상),없음,동물등록을 완료한 반려견,없음,목줄 착용
2913913,,일부구역 동반가능,반려견 놀이시설주차장,,"* 별빛 반려견 놀이터 이용수칙1. 놀이터에는 동물등록을 한 반려견과 동행한 13세 이상의 분만 입장 할 수 있습니다.(13세 미만 어린이는 성인 보호자와 반려견이 함께 입장)2.반려견주는 다른 반려견들과 마찰이 없도록 관리해야 하며, 반려견만을 두고 퇴장할 수 없습니다.(사고 발생 시 피해를 준 반려견주가 책임져야 합니다.)3.놀이터 출입 시 배변 봉투와 리드줄을 지참하고, 배설물은 직접 치워야 합니다.(놀이터 입장과 퇴장 시에는 반드시 리드줄을 착용)4. 전염성 질병이 있는 견, 등록하지 않은 견, 인식표를 하지 않은 견, 발정이 있는 견등은 출입 할 수 없습니다.5.놀이터와 주변에서는 반려견과 다른 이용자들에게 위협을 주는 고성방가 및 불쾌한 행동을 삼가야 합니다.6. 놀이터 내에서는 음식물 섭취와 음주 및 흡연을 금지합니다.* 출입제한 견종안내입마개 장착 기준1. 대형견 중 (진도, 허스키, 도베르만, 셰퍼트 등)관리자가 위험 우려가 있다고 판단되는 개2. 싸운 이력이 있거나 중성화를 하지 않은 3개월령 이상의 수컷입장 불가 맹견1. 도사견과 그 잡종의 개2. 아메리칸 핏불 테리어와 그 잡종의 개3. 아메리칸 스태퍼드셔 테리어와 그 잡종의 개4. 스테퍼드 불 테리어와 그 잡종의 개5. 로트와일러와 그 잡종의 개6. 그 밖에 사람을 공격하여 상해를 입힐 가능성이 높은 개* 반려견 동반 운영 정책은 현지 사정에 따라 변동 될 수 있습니다.",,,,
2913922,이용방법 및 규칙 비치,일부구역 동반가능,"수영장, 산책로, 드라이룸, 도그파크 / 수영장 카바나&자쿠지 이용 가능(메인수조 입장 불가)",식기 또는 물그릇,대형견(25kg이상)까지 가능,없음,,반려견 유모차(유료),목줄 착용
2914808,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2924827,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2930322,전 직원 훈련사로 사고 발생을 예방하고 있음.,전구역 동반가능,"운동장, 애견샤워실, 드라이룸, 수영장",배변 봉투,사람은 폴리소재 의류만 착용 가능,,"반려견만 동반 가능\n 출입 제한 반려견 \n 1) 법령으로 정해진 맹견 5종 및 5대 맹견의 하이브리드 반려견\n 2) 생후 6개월 이전, 5차 예방접종이 완료 되지 않은 반려견","반려견 튜브, 구명조끼",목줄 착용
2930330,cctv 제공,전구역 동반가능,"하이드로바스, 드라이룸, 수영장, 정수기 등",,배변봉투 지참 및 배변처리 필수,,맹견 제외 전 견종 동반 가능,,
2930334,cctv 7개,일부구역 동반가능,"40cm 기준으로 소중형견/ 대형견 놀이터, 펜스, 반려견 공중화장실",,"입, 퇴장시 목줄 착용 필수",,맹견 제외 동물 등록 완료한 전 견종 동반 가능,,목줄 착용
2930371,"훈련사 또는 직원 상시대기,이용방법 및 규칙 비치,응급키트 구비",,"펜스,안전문,운동장,놀이기구,놀이터 내 잔디밭, 배변봉투함, 음수전","배변봉투,식기 또는 물그릇,장난감 또는 놀이용품","중·소형견(체고 40cm이하), 대형견(체고 40cm초과) 가능",없음,"동물등록을 완료한 반려견, \n 예방접종 4차 이상 완료한 반려견,\n 맹견 X",없음,자유이용
2930667,"CCTV, 개물림사고 견주 책임, 시설 사고는 보험 O",전구역 동반가능,"구름다리, 도그워크, 허들, 식수대",,배변봉투 지참 및 배변처리 필수,,맹견 제외 동물등록 완료한 전 견종 동반 가능,,"입마개 착용,목줄 착용"
2930674,,전구역 동반가능,,,입퇴실시 목줄 필수\n 중소형견 및 대형견은 체고 40cm를 기준으로 구분,,전 견종 동반 가능,,목줄 착용
2930677,"이용방법 및 규칙 비치,반려견보호자 서약서 서명, 놀이터 이용 중 반려동물로 인해 발생한 사고나 피해에 대한 모든 민형사상 책임은 피해를 준 반려동물의 보호자(소유주 등)에게 있음",전구역 동반가능,"샤워실,수영장(여름철 한시 운영),운동장,산책로,드라이룸",,"체고 40cm 미만)은 중소형견 전용 놀이터, 체고 40cm 이상)은 대형견 전용 놀이터 이용",,맹견 제외 필수 예방접종 및 동물등록 완료한 전 견종 동반 가능,,"목줄 착용,매너벨트 착용"
2930680,"훈련사 또는 직원 상시대기, 응급키트 구비",전구역 동반가능,"안전문, 펜스, 전용 샤워시설, 드라이룸, 애견수영장(무료 이용 가능)","배변봉투, 식기 또는 물그릇, 목욕용품, 간식, 장난감 또는 놀이용품","강아지 입장료 5,000원\n 사람은 1인 1음료 주문","간식, 용품 구매가능",강아지만 가능\n 입질이나 공격성이 있는 강아지만 출입 제한\n 예방접종 4차 이상 필수\n 대형견 가능(25kg 이상),수건(유료),"자유이용,목줄 착용"
2930685,,일부구역 동반가능,반려동물 화장실,배변패드(화장실 내),,,"반려견만 가능, 맹견은 제한",,"입마개 착용,목줄 착용,반려동물 유모차 탑승,이동장(켄넬)사용"
2930689,"훈련사 또는 직원 상시대기,반려견보호자 서약서 서명",일부구역 동반가능,"펜스,안전문,운동장,산책로,펫카페,놀이기구,어질리티훈련장,피크닉존",,배변봉투 지참 및 배변처리 필수,,필수 예방접종 및 동물등록 완료한 전 견종 동반 가능,,"입마개 착용,목줄 착용"
2930702,,전구역 동반가능,"운동장, 산책로",,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2931899,"반려견으로 인해 시설물 훼손이 발생한 경우 추가 부담금 발생, 어떠한 사고 및 인명 사고의 경우 보험처리 되지 않으며 반려견주에게 모든책임이 발생, 배설물은 변기(배변봉투 투입금지)에 패드는 휴지통에 버리기",전구역 동반가능,,,,,10KG 이하 반려견,,목줄 착용
2938669,,일부구역 동반가능,,,"가능 (단, 반려동물 출입을 케이지에 한해서만 허용, 배설물 처리를 위한 비닐봉지 등을 구비한 이용객에 한하여 허용)",,,,이동장(켄넬)사용
2938671,,일부구역 동반가능,"안전문, 울타리, 전용 샤워장 등",,"배변봉투 지참, 실외만 동반 가능, 외부음식물 반입은 불가능하지만 반려동물 간식은 반입 가능\n 잔디밭과 공터가 있어 반려동물이 뛰놀수 있음",,모든견종,,목줄 착용
2938673,,일부구역 동반가능,반려동물 전용 별실,,"실내?외 전체 동반 가능, 다른 반려동물과 싸우지 않도로 반려인의 주의 필요, 식사 중 배변이나 짖음 등 피해줄 수 있는 행동은 빠르게 조치필요",,모든견종,,목줄 착용
2939800,,,,,,,안내견만 가,,
2941250,,,,,,,1층 카페/그로서리 가능 (이동가방 필수),,이동장(켄넬)사용
2944473,,,,,,,,,목줄 착용
2946228,,일부구역 동반가능,,,"각 가게 개별 정책 문의 필요\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2946493,,일부구역 동반가능,,,,,반려동물 동반 가능,,
2948028,,일부구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2948051,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
2950194,,전구역 동반가능,,,,,,,
2950323,,,,,,,불가,,
2950932,,전구역 동반가능,,,반려견 하루 만원 추가,,"소형견, 시각 장애인 안내견",,
2950933,,,,,,,불가,,
2950935,보증금 5만원,일부구역 동반가능,,,,,가능,,매너벨트 착용
2951480,,일부구역 동반가능,,,,,,,
2951541,,일부구역 동반가능,,,,,,,"반려동물 유모차 탑승,이동장(켄넬)사용,매너벨트 착용"
2977041,,일부구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,"입마개 착용,목줄 착용,기타"
2980208,,일부구역 동반가능,,,카페 시설은 동반 불가\n 반려동물의 몸이 땅에 닿지 않도록 주의\n 배변봉투 지참 및 수거 필수,,중소형견 동반 가능,,"반려동물 유모차 탑승,이동장(켄넬)사용"
2987914,,일부구역 동반가능,,,#NAME?,,전 견종 동반 가능,,"입마개 착용,목줄 착용,기타"
2993378,,일부구역 동반가능,,,물놀이장 내부 동반 불가\n 배변봉투 지참 및 배변처리 필수,,전 견종 동반 가능,,목줄 착용
2994660,,일부구역 동반가능,,,,,,,
2998006,,일부구역 동반가능,,,,,,,
2999140,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
3000149,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
300076,,일부구역 동반가능,,,"법당 등 실내 시설은 동반 불가\n 맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
3006915,,전구역 동반가능,,,"맹견의 경우, 입마개 착용 필수\n 배변봉투 지참 및 배변처리 필수",,전 견종 동반 가능,,목줄 착용
