addr1,addr2,zipcode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,progresstype,festivaltype
대구광역시 북구 동암로38길 12 (구암동),,41424,A02,A0207,A02070200,3509055,15,2.02507E+13,20250726,20250726,http://tong.visitkorea.or.kr/cms/resource/49/3509049_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3509049_image3_1.jpg,Type3,128.5694296,35.94257795,6,2.02507E+13,4,5,053-253-0515,함지공원 워터페스티벌,27,230,EV,EV01,EV010200,,
전라남도 함평군 함평읍 곤재로 27,함평군 엑스포공원 물놀이장,57143,A02,A0207,A02070200,3505693,15,2.02507E+13,20250718,20250817,http://tong.visitkorea.or.kr/cms/resource/76/3505676_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3505676_image3_1.jpg,Type3,126.5199617,35.05622845,6,2.02508E+13,38,22,061-320-2238,함평 물놀이 페스타,46,860,EV,EV01,EV010600,취소,
전라남도 함평군 함평읍 곤재로 27,,57143,A02,A0207,A02070100,507598,15,2.00803E+13,20250425,20250506,http://tong.visitkorea.or.kr/cms/resource/11/3460511_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/3460511_image3_1.JPG,Type3,126.5222115,35.05920316,6,2.02504E+13,38,22,061-320-2247,함평나비대축제,46,860,EV,EV01,EV010100,선택안함,선택안함
경상남도 합천군 용주면 합천호수로 757,,50215,A02,A0208,A02081300,1916715,15,2.01404E+13,20250801,20250817,http://tong.visitkorea.or.kr/cms/resource/92/3507592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3507592_image3_1.jpg,Type3,128.0730786,35.54849407,6,2.02507E+13,36,21,055-931-9303,합천 호러 축제 고스트파크,48,890,EV,EV03,EV030400,선택안함,선택안함
경상남도 합천군 합천읍 문화로 62,,50229,A02,A0207,A02070200,3377048,15,2.02409E+13,20251024,20251026,http://tong.visitkorea.or.kr/cms/resource/18/3544918_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3544918_image3_1.jpg,Type3,128.1601289,35.5601471,6,2.02509E+13,36,21,055-933-0050,합천황토한우축제,48,890,EV,EV01,EV010300,,
전라남도 해남군 공룡박물관길 234 우항리공룡화석유적지,해남 공룡박물관,59007,A02,A0207,A02070200,2962973,15,2.02304E+13,20250503,20250505,http://tong.visitkorea.or.kr/cms/resource/13/3113513_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/3113513_image3_1.jpg,Type3,126.4339306,34.59086556,6,2.02504E+13,38,23,061-530-5157~5159,해남 공룡대축제,46,820,EV,EV01,EV010600,선택안함,선택안함
전라남도 해남군 화원면 시아로 552,,59002,A02,A0207,A02070200,3478873,15,2.02502E+13,20250405,20250406,http://tong.visitkorea.or.kr/cms/resource/24/3478824_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/24/3478824_image3_1.JPG,Type3,126.2600413,34.66819571,6,2.02505E+13,38,23,1668-1141,해남 오시아노 낭만캠핑 페스티벌,46,820,EV,EV01,EV010600,,
서울특별시 강남구 남부순환로 3104 (대치동),,6287,A02,A0208,A02080600,3489505,15,2.02505E+13,20250507,20250510,http://tong.visitkorea.or.kr/cms/resource/03/3489503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3489503_image3_1.jpg,Type3,127.0707674,37.49608909,6,2.02505E+13,1,1,02-785-5801,해양레저관광 박람회,11,680,EV,EV03,EV030200,선택안함,선택안함
부산광역시 해운대구 해운대해변로 280 (중동),해운대 해수욕장,48099,A02,A0207,A02070200,566822,15,2.00805E+13,20250516,20250519,http://tong.visitkorea.or.kr/cms/resource/89/3317089_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3317089_image3_1.jpg,Type3,129.1626049,35.15953545,6,2.02504E+13,6,16,051-742-3689,해운대 모래축제,26,350,EV,EV01,EV010600,선택안함,선택안함
부산광역시 해운대구 중동,"1415-27 해운대해수욕장, 해운대광장, 해운대시장, 해운대온천길 일원",48100,A02,A0207,A02070200,2048902,15,2.01512E+13,20241214,20250202,http://tong.visitkorea.or.kr/cms/resource/94/2908794_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2908794_image3_1.jpg,Type3,129.1603607,35.15901603,6,2.02411E+13,6,16,051-749-4062,해운대 빛축제,26,350,EV,EV01,EV010200,선택안함,선택안함
경기도 고양시 덕양구 행주로15번길 89 (행주외동),행주산성,10440,A02,A0207,A02070200,2763262,15,2.0211E+13,20250411,20250427,http://tong.visitkorea.or.kr/cms/resource/44/3478744_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/3478744_image3_1.JPG,Type3,126.8246035,37.60048088,6,2.02504E+13,31,2,031-8075-3404,행주가 예술이야,41,281,EV,EV01,EV010200,선택안함,선택안함
충청북도 옥천군 옥천읍 관성로 53,옥천공설운동장 일원,29039,A02,A0207,A02070200,589338,15,2.00807E+13,20250801,20250803,http://tong.visitkorea.or.kr/cms/resource/26/3502326_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/3502326_image3_1.JPG,Type3,127.5758078,36.30307166,6,2.02507E+13,33,5,043-730-3842,향수 옥천 포도 복숭아축제,43,730,EV,EV01,EV010300,선택안함,선택안함
경기도 광주시 회안대로 891 (송정동),광주시문화재단 남한산성아트홀,12746,A02,A0207,A02070200,3007757,15,2.02309E+13,20250524,20250524,http://tong.visitkorea.or.kr/cms/resource/49/3384649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3384649_image3_1.jpg,Type3,127.2547387,37.42696154,6,2.02504E+13,31,5,031-789-5742,허난설헌문화제,41,610,EV,EV01,EV010200,선택안함,선택안함
부산광역시 동래구 금강공원로20번길 23 호텔농심,호텔농심 야외마당 & 비어가든,47709,A02,A0207,A02070200,2855626,15,2.02209E+13,20251023,20251025,http://tong.visitkorea.or.kr/cms/resource/34/3536434_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3536434_image3_1.jpg,Type3,129.0826297,35.2199411,6,2.02509E+13,6,6,051-550-2511,허심청브로이 옥토버페스트,26,260,EV,EV01,EV010600,선택안함,선택안함
서울특별시 강서구 마곡동로 161 (마곡동),서울식물원,7789,A02,A0207,A02070200,2028176,15,2.01509E+13,20251018,20251019,http://tong.visitkorea.or.kr/cms/resource/90/3370090_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3370090_image3_1.jpg,Type3,126.8360145,37.56922361,6,2.02509E+13,1,4,02-2600-6455,허준축제,11,500,EV,EV01,EV010200,선택안함,선택안함
부산광역시 기장군 기장읍 동부산관광6로 59,,46081,A02,A0207,A02070200,2560161,15,2.01809E+13,20250920,20250921,http://tong.visitkorea.or.kr/cms/resource/93/3525493_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/93/3525493_image3_1.png,Type3,129.2127299,35.20463689,6,2.02509E+13,6,3,1422-23,헬로메이커,26,710,EV,EV01,EV010200,선택안함,선택안함
충청남도 아산시 염치읍 현충사길 126,,31451,A02,A0207,A02070200,2865122,15,2.0221E+13,20251018,20251023,http://tong.visitkorea.or.kr/cms/resource/41/3380141_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3380141_image3_1.jpg,Type3,117.9925663,19.69442748,6,2.02509E+13,34,9,041-540-2428,현충사 달빛야행,44,200,EV,EV01,EV010200,선택안함,선택안함
경상북도 포항시 남구 호미곶면 해맞이로 136,호미곶 해맞이광장,37928,A02,A0207,A02070200,663536,15,2.00812E+13,20241231,20250101,http://tong.visitkorea.or.kr/cms/resource/33/3441133_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3441133_image3_1.jpg,Type3,129.5665381,36.07610663,6,2.02501E+13,35,23,054-289-7852,호미곶한민족해맞이축전,47,111,EV,EV01,EV010200,취소,선택안함
서울특별시 송파구 송파나루길 206 송파관광정보센터,,5617,A02,A0207,A02070200,2804916,15,2.02201E+13,20241025,20250228,http://tong.visitkorea.or.kr/cms/resource/15/3479915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3479915_image3_1.jpg,Type3,127.1042611,37.51195174,6,2.02503E+13,1,18,02-2147-2110,"호수의 가을과 겨울,그리고 루미나리에",11,710,EV,EV01,EV010500,선택안함,선택안함
충청남도 보령시 성주면 심원계곡로 342,,33485,A02,A0208,A02080600,3020205,15,2.0231E+13,20251017,20251019,http://tong.visitkorea.or.kr/cms/resource/83/3539983_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/83/3539983_image3_1.png,Type3,126.6782815,36.34764803,6,2.02509E+13,34,5,010-4514-7074,호캠프 트래블,44,180,EV,EV03,EV030200,선택안함,선택안함
충청남도 홍성군 홍성읍 아문길 27,,32228,A02,A0207,A02070200,769305,15,2.00907E+13,20250503,20250504,http://tong.visitkorea.or.kr/cms/resource/63/3428463_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3428463_image3_1.jpg,Type3,126.6607708,36.60131026,6,2.02504E+13,34,15,041-634-8706,홍성 역사인물축제,44,800,EV,EV01,EV010200,선택안함,선택안함
충청남도 홍성군 홍성읍 아문길 20,,32228,A02,A0207,A02070200,2874329,15,2.0221E+13,20251030,20251102,http://tong.visitkorea.or.kr/cms/resource/70/3544670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3544670_image3_1.jpg,Type3,126.6609319,36.6002465,6,2.02509E+13,34,15,041-634-8706,홍성글로벌바비큐페스티벌,44,800,EV,EV01,EV010600,선택안함,선택안함
충청남도 홍성군 서부면 남당항로213번길 1-1,,32206,A02,A0207,A02070200,2987404,15,2.02305E+13,20250410,20250531,http://tong.visitkorea.or.kr/cms/resource/50/3482650_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3482650_image3_1.jpg,Type3,126.472295,36.53887808,6,2.02503E+13,34,15,041-634-0104<br>010-5308-3750,홍성남당항 바다송어 전국 요리대회 및 수산물 소비촉진 행사,44,800,EV,EV01,EV010300,선택안함,선택안함
충청남도 홍성군 서부면 남당항로213번길 1-1,,32206,A02,A0207,A02070200,409187,15,2.00801E+13,20250207,20250228,http://tong.visitkorea.or.kr/cms/resource/69/3469769_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/3469769_image3_1.JPG,Type3,126.472295,36.53887808,6,2.02503E+13,34,15,010-5433-8196,홍성남당항 새조개와 함께하는 수산물 축제,44,800,EV,EV01,EV010300,선택안함,선택안함
강원특별자치도 홍천군 홍천읍 갈마곡리,501,25129,A02,A0207,A02070200,2873042,15,2.0221E+13,20251030,20251102,http://tong.visitkorea.or.kr/cms/resource/28/2873028_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2873028_image3_1.jpg,Type3,127.8933204,37.68935397,6,2.02509E+13,32,16,033-430-5855,홍천 사과축제,51,720,EV,EV01,EV010300,선택안함,선택안함
강원특별자치도 홍천군 홍천읍 갈마곡리,501 도시산림공원 토리숲,25129,A02,A0207,A02070200,790124,15,2.00909E+13,20251030,20251102,http://tong.visitkorea.or.kr/cms/resource/95/2853995_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2853995_image3_1.jpg,Type3,127.8934898,37.68946507,6,2.02509E+13,32,16,033-430-5855,홍천 인삼한우 명품축제,51,720,EV,EV01,EV010300,선택안함,선택안함
강원특별자치도 홍천군 태학여내길 27,,25126,A02,A0207,A02070200,140833,15,2.00507E+13,20250725,20250727,http://tong.visitkorea.or.kr/cms/resource/44/2723644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2723644_image3_1.jpg,Type3,127.9048299,37.70794091,6,2.02507E+13,32,16,033-439-5800,홍천 찰옥수수 축제,51,720,EV,EV01,EV010300,선택안함,선택안함
강원특별자치도 홍천군 홍천읍 갈마곡리,신장대리 85 홍천강변일원,25128,A02,A0207,A02070200,1769697,15,2.01212E+13,20250118,20250201,http://tong.visitkorea.or.kr/cms/resource/91/3440191_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/91/3440191_image3_1.JPG,Type3,127.8867488,37.68818731,6,2.02412E+13,32,16,033-439-5800,홍천강 꽁꽁축제,51,720,EV,EV01,EV010200,선택안함,선택안함
경상남도 하동군 화개면 탑리,576 화개면 그린나래광장,52303,A02,A0207,A02070200,525901,15,2.00803E+13,20250328,20250330,http://tong.visitkorea.or.kr/cms/resource/85/3480485_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/85/3480485_image3_1.JPG,Type3,127.6276577,35.19476778,6,2.02503E+13,36,18,055-880-6584,화개장터 벚꽃축제,48,850,EV,EV01,EV010200,취소,선택안함
경기도 광주시 도척윗로 278-1,,12809,A02,A0207,A02070200,2810921,15,2.02203E+13,20250328,20250430,http://tong.visitkorea.or.kr/cms/resource/31/3482331_image2_1.PNG,http://tong.visitkorea.or.kr/cms/resource/31/3482331_image3_1.PNG,Type3,127.289438,37.34081659,6,2.02503E+13,31,5,031-8026-6666,화담숲 봄 수선화 축제,41,610,EV,EV01,EV010500,선택안함,선택안함
인천광역시 동구 화도진로 53 (송현동),,22550,A02,A0207,A02070200,1621746,15,2.01205E+13,20250905,20250907,http://tong.visitkorea.or.kr/cms/resource/75/3531375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/3531375_image3_1.jpg,Type3,126.6319301,37.47652521,6,2.02509E+13,2,5,032-770-6923,화도진 축제,28,140,EV,EV01,EV010200,선택안함,선택안함
제주특별자치도 제주시 화북이동,1619-8 화북포구,63304,A02,A0207,A02070200,3011941,15,2.02309E+13,20250927,20250928,http://tong.visitkorea.or.kr/cms/resource/84/3540884_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3540884_image3_1.jpg,Type3,126.5658911,33.52464494,6,2.02509E+13,39,4,064-728-4682,"화북, 포구문화제",50,110,EV,EV01,EV010400,,
경기도 화성시 서신면 전곡항로 5,,18554,A02,A0207,A02070100,1811380,15,2.01305E+13,20250530,20250601,http://tong.visitkorea.or.kr/cms/resource/56/3484056_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3484056_image3_1.jpg,Type3,126.6510337,37.18558708,6,2.02505E+13,31,31,070-7733-0390,화성 뱃놀이 축제,41,590,EV,EV01,EV010100,선택안함,선택안함
경기도 화성시 동탄공원로2길 22 (반송동),,18437,A02,A0207,A02070200,3490903,15,2.02505E+13,20250524,20250524,http://tong.visitkorea.or.kr/cms/resource/94/3490894_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3490894_image3_1.jpg,Type3,127.0635957,37.20568928,6,2.02505E+13,31,31,031-267-8855,화성특례시 청소년축제,41,590,EV,EV01,EV010600,,
강원특별자치도 홍천군 두촌면 광석로 922-8,,25160,A02,A0207,A02070200,3489447,15,2.02505E+13,20250503,20250503,http://tong.visitkorea.or.kr/cms/resource/37/3489437_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/37/3489437_image3_1.png,Type3,128.0994514,37.88569894,6,2.02505E+13,32,16,0507-1433-8930,화전민 봄봄축제,51,720,EV,EV01,EV010500,,
경상남도 합천군 가회면 황매산공원길 331,,50226,A02,A0207,A02070200,3373572,15,2.02409E+13,20251018,20251026,http://tong.visitkorea.or.kr/cms/resource/85/3540985_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3540985_image3_1.jpg,Type3,127.9831022,35.4822805,6,2.02509E+13,36,21,055-930-4769,황매산 억새축제,48,890,EV,EV01,EV010500,,
경상남도 합천군 가회면 황매산공원길 331,황매산군립공원,50226,A02,A0207,A02070200,717124,15,2.00904E+13,20250501,20250511,http://tong.visitkorea.or.kr/cms/resource/38/3485638_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/3485638_image3_1.JPG,Type3,127.9831022,35.4822805,6,2.02504E+13,36,21,055-930-4769,황매산철쭉제,48,890,EV,EV01,EV010200,선택안함,선택안함
강원특별자치도 횡성군 청일면 유동리,1150 농거리 축제장,25254,A02,A0207,A02070200,2027280,15,2.01509E+13,20250919,20250921,http://tong.visitkorea.or.kr/cms/resource/42/3526042_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3526042_image3_1.jpg,Type3,128.1433844,37.57912699,6,2.02509E+13,32,18,033-340-2831~5,횡성더덕축제,51,730,EV,EV01,EV010300,선택안함,선택안함
강원특별자치도 횡성군 횡성읍 북천리,221,25216,A02,A0207,A02070200,3334712,15,2.02407E+13,20250620,20250621,http://tong.visitkorea.or.kr/cms/resource/44/3491444_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/3491444_image3_1.jpg,Type3,127.9925392,37.50056936,6,2.02505E+13,32,18,033-808-8007,횡성썸머나잇페스타,51,730,EV,EV01,EV010200,선택안함,선택안함
강원특별자치도 횡성군 횡성읍 북천리,221 섬강둔치 일원,25216,A02,A0207,A02070200,232325,15,2.0071E+13,20251022,20251026,http://tong.visitkorea.or.kr/cms/resource/94/3489294_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3489294_image3_1.jpg,Type3,127.9925392,37.50051659,6,2.02505E+13,32,18,033-808-8007<br>033-808-8009,횡성한우축제,51,730,EV,EV01,EV010300,선택안함,선택안함
강원특별자치도 횡성군 갑천면 구방리,산160-7,25259,A02,A0207,A02070200,3489648,15,2.02505E+13,20250509,20250511,http://tong.visitkorea.or.kr/cms/resource/40/3489640_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3489640_image2_1.jpg,Type3,128.0659257,37.54619879,6,2.02505E+13,32,18,033-340-2803,횡성호수길축제,51,730,EV,EV01,EV010200,,
충청북도 보은군 회인면 회인로 24,,28929,A02,A0208,A02081200,3116038,15,2.02404E+13,20250607,20250608,http://tong.visitkorea.or.kr/cms/resource/56/3491856_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/56/3491856_image3_1.png,Type3,127.5977035,36.48975348,6,2.02505E+13,33,3,043-542-3103,휠러스페스티벌,43,720,EV,EV03,EV030300,선택안함,선택안함
제주특별자치도 서귀포시 남원읍 신례동로 256,휴애리 자연생활공원 공원내,63608,A02,A0207,A02070200,2565883,15,2.01811E+13,20241116,20250131,http://tong.visitkorea.or.kr/cms/resource/25/3406525_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3406525_image3_1.jpg,Type3,126.6344317,33.30851715,6,2.02412E+13,39,3,064-732-2114,휴애리 동백축제,50,130,EV,EV01,EV010500,선택안함,선택안함
제주특별자치도 서귀포시 남원읍 신례동로 256,,63608,A02,A0207,A02070200,2809910,15,2.02203E+13,20250418,20250615,http://tong.visitkorea.or.kr/cms/resource/03/2953003_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2953003_image3_1.jpg,Type3,126.6336401,33.30831716,6,2.02504E+13,39,3,064-732-2114,휴애리 봄 수국축제,50,130,EV,EV01,EV010600,선택안함,선택안함
제주특별자치도 서귀포시 남원읍 신례동로 256,,63608,A02,A0207,A02070200,2817255,15,2.02204E+13,20250613,20250727,http://tong.visitkorea.or.kr/cms/resource/31/3495731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3495731_image3_1.jpg,Type3,126.6336401,33.30831716,6,2.02506E+13,39,3,064-732-2114,휴애리 여름 수국축제,50,130,EV,EV01,EV010500,선택안함,선택안함
제주특별자치도 서귀포시 신례동로 256 휴애리,,63608,A02,A0207,A02070200,2943607,15,2.02301E+13,20250120,20250430,http://tong.visitkorea.or.kr/cms/resource/53/3051253_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3051253_image3_1.jpg,Type3,126.6336401,33.30831716,6,2.02503E+13,39,3,064-732 - 2114,휴애리 유채꽃 축제,50,130,EV,EV01,EV010500,선택안함,선택안함
전북특별자치도 남원시 양림길 12 (어현동),,55795,A02,A0207,A02070200,1373481,15,2.01108E+13,20251017,20251019,http://tong.visitkorea.or.kr/cms/resource/46/2998546_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2998546_image3_1.jpg,Type3,127.3866152,35.40286787,6,2.02509E+13,37,4,063-620-5774,흥부제,52,190,EV,EV01,EV010400,선택안함,선택안함
